TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
8,2022/1/2 0:00,10.2,24428,4,-2.4,31,1030,,,37182
8,2022/1/2 0:00,10.2,24532,4,-2.4,31,1030,,,37182
8,2022/1/2 0:15,10,23903,5,-2.6,31,1030,,,37159
8,2022/1/2 0:15,10,23981,5,-2.6,31,1030,,,37159
8,2022/1/2 0:30,9.9,23228,6,-2.7,31,1030,,,37177
8,2022/1/2 0:30,9.9,23265,6,-2.7,31,1030,,,37177
8,2022/1/2 0:45,9.6,22549,8,-2.8,31,1030,,,36261
8,2022/1/2 0:45,9.6,22552,8,-2.8,31,1030,,,36261
8,2022/1/2 1:00,9.4,21833,10,-2.9,31,1030,,,37166
8,2022/1/2 1:00,9.4,21877,10,-2.9,31,1030,,,37166
8,2022/1/2 1:15,9.3,21023,11,-3.1,31,1030,,,37048
8,2022/1/2 1:15,9.3,21112,11,-3.1,31,1030,,,37048
8,2022/1/2 1:30,9.1,20119,12,-3.2,31,1030,,,33820
8,2022/1/2 1:30,9.1,20258,12,-3.2,31,1030,,,33820
8,2022/1/2 1:45,8.8,19214,13,-3.4,32,1030,,,27360
8,2022/1/2 1:45,8.8,19404,13,-3.4,32,1030,,,27360
8,2022/1/2 2:00,8.7,18310,14,-3.5,32,1030,,,28226
8,2022/1/2 2:00,8.7,18550,14,-3.5,32,1030,,,28226
8,2022/1/2 2:15,8.5,17424,14,-3.7,32,1030,,,26348
8,2022/1/2 2:15,8.5,17667,14,-3.7,32,1030,,,26348
8,2022/1/2 2:30,8.2,16556,16,-3.9,33,1030,,,26500
8,2022/1/2 2:30,8.2,16754,16,-3.9,33,1030,,,26500
8,2022/1/2 2:45,8,15687,17,-4,33,1030,,,15774
8,2022/1/2 2:45,8,15841,17,-4,33,1030,,,15774
8,2022/1/2 3:00,7.8,14819,18,-4.2,34,1030,,,3526
