TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
10,2020/10/1 0:00,6,12116,104,5.1,69,922,10.2,35622,35622
10,2020/10/1 0:15,6.1,12474,101,5,69,922,9.9,34385,34385
10,2020/10/1 0:30,6.3,12843,98,4.9,70,922,9.5,32043,32043
10,2020/10/1 0:45,6.3,13213,95,4.8,71,922,9.3,30260,30260
10,2020/10/1 1:00,6.5,13582,93,4.7,72,922,9.1,29583,29583
10,2020/10/1 1:15,6.7,14026,91,4.6,72,922,9.1,30187,30187
10,2020/10/1 1:30,6.8,14545,90,4.7,72,922,9.3,29898,29898
10,2020/10/1 1:45,6.9,15064,88,4.7,71,921,8.8,26576,26576
10,2020/10/1 2:00,7,15583,86,4.8,71,921,8,18939,18939
10,2020/10/1 2:15,7.2,16118,85,4.8,71,921,7.3,13410,13410
10,2020/10/1 2:30,7.3,16670,86,4.8,71,921,7.1,12027,12027
10,2020/10/1 2:45,7.4,17221,87,4.7,72,920,6.9,11110,11110
10,2020/10/1 3:00,7.5,17773,88,4.7,72,920,7,12758,12758
10,2020/10/1 3:15,7.5,18377,88,4.6,72,920,7.4,14756,14756
10,2020/10/1 3:30,7.6,19032,89,4.5,73,920,7.9,17758,17758
10,2020/10/1 3:45,7.6,19687,90,4.3,73,920,7.1,14230,14230
10,2020/10/1 4:00,7.7,20342,91,4.2,74,920,7.1,12967,12967
10,2020/10/1 4:15,7.7,21021,91,4,74,920,6.5,10418,10418
10,2020/10/1 4:30,7.8,21724,90,3.9,75,920,6.5,9561,9561
10,2020/10/1 4:45,7.9,22427,89,3.8,75,920,6.2,7807,7807
10,2020/10/1 5:00,8,23130,89,3.7,76,920,7.8,20094,20094
10,2020/10/1 5:15,8,23578,89,3.6,76,920,8.4,25261,25261
10,2020/10/1 5:30,8.1,23771,88,3.6,76,920,7.7,20204,20204
10,2020/10/1 5:45,8.1,23964,87,3.6,75,919,7.6,19242,19242
10,2020/10/1 6:00,8.2,24157,87,3.6,75,919,7.3,15011,15011
10,2020/10/1 6:15,8.2,24130,87,3.7,75,919,7.7,19071,19071
10,2020/10/1 6:30,8.2,23883,86,3.8,74,919,7,15004,15004
10,2020/10/1 6:45,8.2,23636,85,4,74,919,8.2,24065,24065
10,2020/10/1 7:00,8.2,23389,84,4.1,73,919,8,20376,
10,2020/10/1 7:15,8.2,23220,84,4.4,72,919,7.9,21295,
10,2020/10/1 7:30,8.3,23131,83,4.7,71,919,8.2,23497,
10,2020/10/1 7:45,8.4,23041,82,5,70,919,7.8,22399,
10,2020/10/1 8:00,8.4,22952,82,5.3,69,919,7.9,21316,
