TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2,2021/11/1 0:00,4,15956,118,6.8,95,742,4.3,13620,13399
2,2021/11/1 0:15,3.7,15634,117,6.8,95,742,4.7,16689,17363
2,2021/11/1 0:30,3.5,15347,117,6.8,95,742,4,10999,9770
2,2021/11/1 0:45,3.3,15060,117,6.7,96,741,3.5,7216,5695
2,2021/11/1 1:00,3,14773,117,6.7,96,741,3.7,8973,9324
2,2021/11/1 1:15,2.9,14603,117,6.7,96,741,4,12071,11222
2,2021/11/1 1:30,2.9,14551,117,6.7,96,741,4.1,12447,11836
2,2021/11/1 1:45,3,14500,118,6.6,97,741,4,11462,10775
2,2021/11/1 2:00,3,14448,118,6.6,97,741,3.7,8862,9212
2,2021/11/1 2:15,2.8,14299,117,6.6,97,741,3.9,10010,8877
2,2021/11/1 2:30,2.6,14052,115,6.6,97,741,3.7,8344,7537
2,2021/11/1 2:45,2.5,13805,111,6.6,97,741,3.6,8278,7649
2,2021/11/1 3:00,2.3,13558,108,6.6,97,741,3.2,5664,5360
2,2021/11/1 3:15,2.2,13428,106,6.6,97,741,3.1,5653,5025
2,2021/11/1 3:30,2.2,13416,103,6.6,97,741,3.3,5896,5806
2,2021/11/1 3:45,2.3,13404,103,6.6,97,740,3.2,5602,4801
2,2021/11/1 4:00,2.2,13392,100,6.6,97,740,3.2,5082,4801
2,2021/11/1 4:15,2.2,13362,100,6.6,97,740,3.3,5630,5695
2,2021/11/1 4:30,2.2,13313,98,6.6,97,740,3.6,8623,9770
2,2021/11/1 4:45,2.2,13264,98,6.6,97,740,3.8,9415,7984
2,2021/11/1 5:00,2.2,13215,95,6.6,97,740,3.5,7598,7146
2,2021/11/1 5:15,2.2,13249,95,6.6,97,740,3.2,7186,7649
2,2021/11/1 5:30,2.2,13366,98,6.6,97,740,3.6,8230,8430
2,2021/11/1 5:45,2.2,13483,100,6.6,97,740,3.6,8061,7035
2,2021/11/1 6:00,2.3,13600,103,6.6,97,740,3.6,7572,7258
2,2021/11/1 6:15,2.3,13756,105,6.6,97,740,3.4,7245,5360
2,2021/11/1 6:30,2.3,13950,108,6.6,97,740,3.1,5730,5583
2,2021/11/1 6:45,2.4,14144,112,6.6,97,741,3.5,7705,8654
2,2021/11/1 7:00,2.4,14338,114,6.6,97,741,3.7,9109,9212
2,2021/11/1 7:15,2.5,14503,119,6.6,97,741,3.8,9122,8430
2,2021/11/1 7:30,2.6,14639,121,6.6,97,741,3.7,8054,8430
2,2021/11/1 7:45,2.6,14776,122,6.7,97,741,3.6,8120,8095
2,2021/11/1 8:00,2.7,14912,124,6.7,97,741,3.6,8813,8542
2,2021/11/1 8:15,2.7,15062,126,6.7,97,741,3.5,8009,8877
2,2021/11/1 8:30,2.8,15225,129,6.8,97,741,4.1,12770,13846
2,2021/11/1 8:45,3,15388,132,6.9,97,741,4.1,13618,14516
2,2021/11/1 9:00,3.1,15551,135,7,97,741,4.4,15372,16247
2,2021/11/1 9:15,3.2,15862,139,7.1,97,741,4.6,17860,16358
2,2021/11/1 9:30,3.2,16319,141,7.3,96,741,5,21570,20099
2,2021/11/1 9:45,3.2,16776,146,7.5,95,742,5,19802,19206
2,2021/11/1 10:00,3.3,17233,149,7.7,94,742,4.7,18727,19429
2,2021/11/1 10:15,3.4,17827,153,7.9,93,742,5,24809,22332
2,2021/11/1 10:30,3.4,18558,156,8,94,742,5,22535,21104
2,2021/11/1 10:45,3.5,19290,158,8.2,94,741,5.3,25695,24509
2,2021/11/1 11:00,3.5,20021,160,8.3,95,741,5.4,26474,27245
2,2021/11/1 11:15,3.6,20638,162,8.6,94,741,5.7,29620,30874
2,2021/11/1 11:30,3.6,21139,164,8.9,93,741,6.1,35971,35843
2,2021/11/1 11:45,3.7,21641,164,9.2,92,741,5.6,31802,36066
2,2021/11/1 12:00,3.8,22142,166,9.5,91,741,5.8,32929,36848
2,2021/11/1 12:15,3.8,22609,166,9.7,90,741,6.2,36913,36066
2,2021/11/1 12:30,3.9,23041,168,9.9,89,740,6,33387,36401
2,2021/11/1 12:45,4,23474,168,10.2,88,740,6.1,33563,35508
2,2021/11/1 13:00,4.1,23906,170,10.4,87,739,5.9,31512,39360
2,2021/11/1 13:15,4.1,24085,170,10.7,87,739,5.8,33019,34503
2,2021/11/1 13:30,4.1,24012,172,11,86,739,6.1,34509,37685
2,2021/11/1 13:45,4.1,23939,173,11.3,85,738,5.7,30028,28027
2,2021/11/1 14:00,4.2,23866,175,11.6,84,738,5.4,24372,28027
2,2021/11/1 14:15,4.2,24323,173,11.7,83,738,5.6,27408,28027
2,2021/11/1 14:30,4.4,25310,171,11.8,83,738,5.3,23256,24956
2,2021/11/1 14:45,4.4,26297,167,11.8,84,738,4.9,17939,21662
2,2021/11/1 15:00,4.6,27284,165,11.9,84,738,5.1,21162,19764
2,2021/11/1 15:15,4.6,27536,164,11.9,84,738,4.7,16779,17363
2,2021/11/1 15:30,4.6,27054,162,12,84,738,4.1,11753,11836
2,2021/11/1 15:45,4.7,26572,162,12,84,737,4.3,13197,13734
2,2021/11/1 16:00,4.8,26090,160,12.1,84,737,4.1,10884,10552
2,2021/11/1 16:15,4.8,25326,159,12,84,737,3.9,10593,10887
2,2021/11/1 16:30,4.8,24279,158,11.9,85,737,3.7,8879,7146
2,2021/11/1 16:45,4.7,23233,156,11.8,86,737,3.3,6153,4578
2,2021/11/1 17:00,4.7,22186,155,11.7,87,737,2.7,2704,1172
2,2021/11/1 17:15,4.7,21226,152,11.5,88,737,2.4,1969,1731
2,2021/11/1 17:30,4.8,20351,150,11.3,89,737,2.3,1630,0
2,2021/11/1 17:45,4.9,19477,148,11,90,738,2.4,1729,949
2,2021/11/1 18:00,5,18602,146,10.8,91,738,2.6,2146,1731
2,2021/11/1 18:15,5,18082,143,10.6,93,738,2.7,2532,2289
2,2021/11/1 18:30,5,17915,139,10.3,94,738,2.4,1842,726
2,2021/11/1 18:45,5.1,17748,137,10,96,739,2.6,2090,1619
2,2021/11/1 19:00,5.2,17581,133,9.7,97,739,2.6,2662,1842
2,2021/11/1 19:15,5.1,17939,130,9.5,98,739,2.9,3194,2066
2,2021/11/1 19:30,5,18822,128,9.4,98,739,3,3735,2289
2,2021/11/1 19:45,5,19705,127,9.2,99,740,2.9,3568,2847
2,2021/11/1 20:00,4.9,20588,125,9.1,99,740,2.7,3004,2177
2,2021/11/1 20:15,4.8,20974,123,9,99,740,2.8,2697,2066
2,2021/11/1 20:30,4.6,20862,120,8.9,99,740,2.8,2733,1507
2,2021/11/1 20:45,4.4,20749,117,8.8,99,740,2.7,2646,1842
2,2021/11/1 21:00,4.3,20637,114,8.7,99,740,2.6,2801,1954
2,2021/11/1 21:15,4,20398,109,8.7,99,740,2.5,2010,1507
2,2021/11/1 21:30,3.8,20032,105,8.8,98,740,2.8,3238,3406
2,2021/11/1 21:45,3.6,19667,99,8.9,98,741,3,5021,6030
2,2021/11/1 22:00,3.5,19301,95,9,97,741,3.3,5668,5471
2,2021/11/1 22:15,3.4,19003,90,9,97,741,3.1,5851,5583
2,2021/11/1 22:30,3.3,18772,85,9,97,741,3.1,4952,5025
2,2021/11/1 22:45,3.4,18541,80,8.9,97,741,3.1,4537,4466
2,2021/11/1 23:00,3.3,18310,74,8.9,97,741,3,4118,4020
2,2021/11/1 23:15,3.4,18204,71,8.9,97,741,3.1,5505,6700
2,2021/11/1 23:30,3.5,18222,66,8.8,97,741,3.2,6457,7035
2,2021/11/1 23:45,3.5,18239,63,8.7,97,742,3.2,6208,6253
2,2021/11/2 0:00,4.4,18736.67677,60,7.7,97,742,3.2,5762,5583
2,2021/11/2 0:15,4.4,18765.09091,57,7.5,97,742,3.1,5718,6476
2,2021/11/2 0:30,4.4,18927.73737,55,7.3,97,742,3.5,7360,7370
2,2021/11/2 0:45,4.4,19091.36364,53,7.2,97,742,3.4,6911,7481
2,2021/11/2 1:00,4.3,19254.0101,52,7,97,742,3.4,6696,7035
2,2021/11/2 1:15,4.3,19189.34343,48,6.8,97,742,3.7,9063,11389
2,2021/11/2 1:30,4.2,18897.36364,45,6.6,97,742,3.8,8914,10552
2,2021/11/2 1:45,4.2,18604.40404,43,6.5,97,742,3.8,9608,10105
2,2021/11/2 2:00,4.2,18312.42424,40,6.3,97,742,3.6,8160,8095
2,2021/11/2 2:15,4.1,18007.70707,39,6.2,97,742,3.4,6821,7760
2,2021/11/2 2:30,4.2,17691.23232,38,6.1,97,742,3.4,6671,7481
2,2021/11/2 2:45,4.1,17373.77778,37,6.1,98,742,3.3,6518,5695
2,2021/11/2 3:00,4.2,17057.30303,36,6,98,742,3,5197,6253
2,2021/11/2 3:15,4.2,16630.11111,36,6,98,742,3.4,7235,7649
2,2021/11/2 3:30,4.2,16092.20202,36,6,98,742,3.4,7070,8430
2,2021/11/2 3:45,4.1,15554.29293,37,5.9,97,742,3.3,6744,7146
2,2021/11/2 4:00,4.1,15016.38384,37,5.9,97,742,3.3,6348,6923
2,2021/11/2 4:15,4.1,14498.07071,37,5.9,97,742,3.1,5802,5806
2,2021/11/2 4:30,4.1,13999.35354,38,5.9,97,742,3.2,4767,4690
2,2021/11/2 4:45,4,13499.65657,37,5.8,97,741,2.8,2991,2959
2,2021/11/2 5:00,3.9,13000.93939,38,5.8,97,741,2.9,3422,3406
2,2021/11/2 5:15,3.9,12606.08081,38,5.8,97,741,2.8,3263,1507
2,2021/11/2 5:30,3.8,12315.08081,39,5.7,97,741,2.5,2076,2066
2,2021/11/2 5:45,3.7,12025.06061,38,5.7,97,741,2.9,2818,2289
2,2021/11/2 6:00,3.6,11734.06061,39,5.6,97,741,2.6,2672,2066
2,2021/11/2 6:15,3.5,11561.61616,41,5.6,97,741,2.7,2280,2512
2,2021/11/2 6:30,3.2,11506.74747,44,5.6,97,741,3,4095,4131
2,2021/11/2 6:45,3,11451.87879,46,5.6,97,742,2.7,4024,3182
2,2021/11/2 7:00,2.8,11397.0101,49,5.6,97,742,2.5,1825,0
2,2021/11/2 7:15,2.6,11300.9899,53,5.6,97,742,2.6,2335,1954
2,2021/11/2 7:30,2.4,11164.79798,57,5.7,97,742,2.5,2744,1396
2,2021/11/2 7:45,2.1,11028.60606,62,5.8,96,742,2.9,4809,4801
2,2021/11/2 8:00,1.9,10892.41414,69,5.9,96,742,3.1,5897,5471
2,2021/11/2 8:15,1.8,10986.47475,81,6,96,742,2.8,3985,3517
2,2021/11/2 8:30,1.7,11310.78788,90,6.3,95,742,2.8,5163,6365
2,2021/11/2 8:45,1.7,11636.08081,100,6.6,94,743,3.4,10080,7872
2,2021/11/2 9:00,1.7,11960.39394,111,6.9,93,743,3.4,7379,7481
2,2021/11/2 9:15,1.9,12436.57576,122,7.2,93,743,3.2,7078,6811
2,2021/11/2 9:30,2,13063.64646,131,7.5,92,743,3.2,7293,7258
2,2021/11/2 9:45,2.2,13691.69697,141,7.8,91,743,3.7,10864,13288
2,2021/11/2 10:00,2.4,14318.76768,147,8.1,90,743,4.1,15650,12841
2,2021/11/2 10:15,2.6,15061.45455,152,8.4,90,743,3.9,12743,13176
2,2021/11/2 10:30,2.7,15920.73737,156,8.6,90,743,4.7,16840,16916
2,2021/11/2 10:45,3,16779.0404,160,8.7,90,742,4.8,19952,22220
2,2021/11/2 11:00,3.1,17638.32323,163,8.9,90,742,5.2,23976,22834
2,2021/11/2 11:15,3.3,18414.32323,166,9.1,90,742,4.9,20781,22946
2,2021/11/2 11:30,3.5,19109,167,9.3,89,742,5.4,26348,28138
2,2021/11/2 11:45,3.7,19803.67677,169,9.6,89,741,5.2,23081,27692
2,2021/11/2 12:00,3.9,20498.35354,170,9.8,88,741,5.3,25454,28138
2,2021/11/2 12:15,4,21427.20202,170,10,88,741,5.2,23684,25849
2,2021/11/2 12:30,4.1,22590.22222,170,10.1,88,741,5.1,21196,24509
2,2021/11/2 12:45,4,23754.22222,171,10.2,88,740,5.1,24142,25514
2,2021/11/2 13:00,4.1,24917.24242,172,10.3,88,740,4.9,20304,20880
2,2021/11/2 13:15,4.1,25700.10101,173,10.4,87,740,4.8,19068,18871
2,2021/11/2 13:30,4.1,26100.83838,174,10.7,86,740,5.2,21862,21327
2,2021/11/2 13:45,4.1,26501.57576,176,11,85,739,5.2,21861,22946
2,2021/11/2 14:00,4.1,26902.31313,177,11.3,84,739,4.9,18990,24063
2,2021/11/2 14:15,4.1,27523.50505,177,11.4,83,739,5.2,21896,27245
2,2021/11/2 14:30,4.1,28363.19192,176,11.5,83,739,5.2,26126,24733
2,2021/11/2 14:45,4.2,29202.87879,173,11.6,83,738,4.8,18996,21885
2,2021/11/2 15:00,4.2,30042.56566,172,11.7,83,738,5.3,22647,23058
2,2021/11/2 15:15,4.3,30438.40404,169,11.8,83,738,5.4,23889,24286
2,2021/11/2 15:30,4.3,30392.35354,167,11.9,83,738,5.2,23513,21439
2,2021/11/2 15:45,4.4,30345.32323,163,12,82,737,4.9,19113,17363
2,2021/11/2 16:00,4.5,30299.27273,160,12.1,82,737,4.5,15120,15018
2,2021/11/2 16:15,4.5,30157.20202,158,12.1,82,737,4.5,15350,15242
2,2021/11/2 16:30,4.7,29920.09091,155,12,83,737,4.5,15534,15577
2,2021/11/2 16:45,4.8,29682,153,11.9,84,737,4.4,14254,13734
2,2021/11/2 17:00,5.1,29444.88889,150,11.8,85,737,4.2,13051,15018
2,2021/11/2 17:15,5.2,29029.45455,148,11.6,86,737,4.5,15262,17698
2,2021/11/2 17:30,5.2,28435.69697,148,11.3,88,737,4.7,17572,20769
2,2021/11/2 17:45,5.3,27840.9596,147,11,89,737,5,22119,23281
2,2021/11/2 18:00,5.3,27247.20202,146,10.7,91,737,5.2,22360,24956
2,2021/11/2 18:15,5.4,27335.38384,144,10.5,93,737,5.5,26648,29367
2,2021/11/2 18:30,5.6,28105.50505,144,10.2,94,737,5.3,27235,29590
2,2021/11/2 18:45,5.6,28875.62626,143,9.9,95,738,5.6,28919,31879
2,2021/11/2 19:00,5.8,29645.74747,143,9.6,96,738,6,33770,37071
2,2021/11/2 19:15,5.9,30746.06061,143,9.5,97,738,6.1,38095,41761
2,2021/11/2 19:30,5.9,32176.56566,144,9.4,98,738,6.4,38711,40365
2,2021/11/2 19:45,6.1,33606.09091,145,9.3,98,738,6.1,36762,40030
2,2021/11/2 20:00,6.1,35036.59596,146,9.2,99,738,6.3,37228,39472
2,2021/11/2 20:15,6.3,36218.23232,147,9.2,99,738,6.1,36837,36959
2,2021/11/2 20:30,6.3,37150.0202,149,9.2,99,738,5.9,33209,33554
